customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
0916-QOFDP,NonChurning,Female,Senior,Partner,Dependents,14,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Electronic check,95.8,1346.3
0628-CNQRM,Churning,Male,"NonSeniorCitizen
Senior",Partner,Dependents,22,PhoneService,NoMultipleLines,DSL,OnlineSecurity,NoOnlineBackup,DeviceProtection,TechSupport,StreamingTV,NoStreamingMovies,One year,PaperlessBilling,Bank transfer (automatic),67.5,1544.05
5606-AMZBO,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,NoDependents,10,PhoneService,MultipleLines,Fiber optic,OnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Credit card (automatic),78.15,765.15
6199-IPCAO,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,Dependents,29,PhoneService,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,NoPaperlessBilling,Mailed check,26.1,692.55
7665-TOALD,Churning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,1,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,69.6,69.6
0112-QWPNC,Churning,Male,"NonSeniorCitizen
Senior",Partner,NoDependents,49,PhoneService,MultipleLines,DSL,OnlineSecurity,NoOnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,One year,NoPaperlessBilling,Electronic check,84.35,4059.35
0324-BRPCJ,Churning,Female,Senior,Partner,NoDependents,68,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Electronic check,100.2,6851.65
2777-PHDEI,Churning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,1,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Electronic check,78.05,78.05
5640-CAXOA,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,30,NpPhoneService,No phone service,DSL,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,TechSupport,NoStreamingTV,StreamingMovies,One year,PaperlessBilling,Credit card (automatic),40.35,1187.05
2235-EZAIK,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,NoDependents,72,PhoneService,MultipleLines,DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,NoStreamingMovies,Two year,NoPaperlessBilling,Credit card (automatic),79.2,5401.9
3847-BAERP,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,10,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,PaperlessBilling,Mailed check,20.9,247
1196-AMORA,Churning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,7,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Electronic check,73.6,520
4282-YMKNA,Churning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,9,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,74.75,706.6
1453-RZFON,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,Dependents,1,PhoneService,NoMultipleLines,DSL,OnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Mailed check,49.9,49.9
8263-OKETD,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,20,PhoneService,MultipleLines,DSL,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,TechSupport,NoStreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Credit card (automatic),68.9,1370.35
0670-KDOMA,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,1,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,PaperlessBilling,Mailed check,20.25,20.25
2476-YGEFM,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,29,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Credit card (automatic),76,2215.25
8687-BAFGU,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,1,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,TechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Electronic check,74,74
0641-EVBOJ,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,3,PhoneService,NoMultipleLines,Fiber optic,OnlineSecurity,NoOnlineBackup,NoDeviceProtection,TechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Mailed check,82.3,214.4
0829-XXPLX,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,20,PhoneService,NoMultipleLines,Fiber optic,OnlineSecurity,NoOnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Bank transfer (automatic),89.4,1871.15
9974-JFBHQ,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,Dependents,64,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,TechSupport,StreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Credit card (automatic),99.15,6171.2
5356-RHIPP,Churning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,1,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,PaperlessBilling,Mailed check,20.2,20.2
6624-JDRDS,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,6,NpPhoneService,No phone service,DSL,OnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Bank transfer (automatic),29.45,161.45
0608-JDVEC,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,NoDependents,50,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,NoPaperlessBilling,Electronic check,19.8,1013.2
9780-FKVVF,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,6,PhoneService,NoMultipleLines,DSL,OnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Bank transfer (automatic),59.15,336.7
1919-RTPQD,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,Dependents,7,PhoneService,NoMultipleLines,DSL,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Electronic check,44.75,333.65
5214-NLTIT,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,Dependents,72,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,DeviceProtection,NoTechSupport,NoStreamingTV,StreamingMovies,Two year,PaperlessBilling,Credit card (automatic),90.8,6511.8
3345-PBBFH,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,NoDependents,8,PhoneService,NoMultipleLines,DSL,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Bank transfer (automatic),49.55,393.45
5055-BRMNE,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,Dependents,67,PhoneService,MultipleLines,Fiber optic,OnlineSecurity,NoOnlineBackup,NoDeviceProtection,TechSupport,StreamingTV,StreamingMovies,Two year,NoPaperlessBilling,Credit card (automatic),106.7,7009.5
9189-JWSHV,Churning,Female,Senior,Partner,NoDependents,24,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Electronic check,93.55,2264.05
2190-PHBHR,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,NoDependents,72,PhoneService,MultipleLines,Fiber optic,OnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,StreamingMovies,Two year,PaperlessBilling,Credit card (automatic),94.45,6921.7
2650-GYRYL,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,Dependents,33,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,PaperlessBilling,Bank transfer (automatic),19.45,600.25
0746-JTRFU,Churning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,2,NpPhoneService,No phone service,DSL,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,25.05,56.35
5208-FVQKB,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,NoDependents,70,PhoneService,NoMultipleLines,DSL,OnlineSecurity,OnlineBackup,NoDeviceProtection,TechSupport,NoStreamingTV,StreamingMovies,Two year,NoPaperlessBilling,Mailed check,67.95,4664.15
7184-LRUUR,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,22,PhoneService,NoMultipleLines,DSL,NpOnlineSecurity,OnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,One year,NoPaperlessBilling,Bank transfer (automatic),65.25,1441.8
6627-CFOSN,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,59,PhoneService,MultipleLines,Fiber optic,OnlineSecurity,OnlineBackup,DeviceProtection,NoTechSupport,NoStreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Bank transfer (automatic),99.45,5623.7
3982-JGSFD,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,36,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,PaperlessBilling,Credit card (automatic),20.35,695.85
1574-DYCWE,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,Dependents,51,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,NoPaperlessBilling,Mailed check,19.95,1028.75
7247-XOZPB,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,NoDependents,53,PhoneService,MultipleLines,DSL,OnlineSecurity,NoOnlineBackup,DeviceProtection,TechSupport,StreamingTV,NoStreamingMovies,One year,NoPaperlessBilling,Bank transfer (automatic),77.4,4155.95
2466-FCCPT,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,Dependents,20,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,NoPaperlessBilling,Bank transfer (automatic),19.7,395.6
6211-WWLTF,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,NoDependents,63,PhoneService,NoMultipleLines,Fiber optic,OnlineSecurity,NoOnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Two year,NoPaperlessBilling,Credit card (automatic),99.7,6330.4
4826-TZEVA,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,40,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Credit card (automatic),74.8,2971.7
6016-NXBNJ,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,35,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,PaperlessBilling,Mailed check,19.15,638
9138-EFSMO,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,Dependents,26,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,StreamingMovies,One year,NoPaperlessBilling,Bank transfer (automatic),78.95,2034.25
0576-WNXXC,Churning,Male,Senior,Partner,NoDependents,27,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,DeviceProtection,NoTechSupport,NoStreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Electronic check,95.55,2510.2
4632-XJMEX,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,Dependents,53,PhoneService,NoMultipleLines,DSL,OnlineSecurity,OnlineBackup,NoDeviceProtection,TechSupport,NoStreamingTV,NoStreamingMovies,One year,NoPaperlessBilling,Credit card (automatic),62.85,3419.5
8910-LEDAG,NonChurning,Male,Senior,Partner,NoDependents,34,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Credit card (automatic),71.55,2427.35
3452-GWUIN,NonChurning,Female,Senior,Partner,NoDependents,19,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Electronic check,94.95,1760.25
2716-GFZOR,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,NoDependents,43,PhoneService,NoMultipleLines,Fiber optic,OnlineSecurity,OnlineBackup,DeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Credit card (automatic),86.1,3551.65
3724-UCSHY,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,Dependents,6,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,NoPaperlessBilling,Mailed check,19.55,122.9
8626-XHBIE,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,Dependents,56,PhoneService,MultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,PaperlessBilling,Mailed check,24.8,1424.2
4628-CTTLA,Churning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,57,NpPhoneService,No phone service,DSL,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,39.3,2111.45
3192-LNKRK,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,Dependents,34,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Mailed check,84.05,2909.95
4439-YRNVD,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,10,NpPhoneService,No phone service,DSL,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,TechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,NoPaperlessBilling,Electronic check,36.25,374
2876-VBBBL,Churning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,1,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,PaperlessBilling,Mailed check,20.25,20.25
6834-NXDCA,Churning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,13,NpPhoneService,No phone service,DSL,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,23.9,300.8
2208-UGTGR,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,56,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Month-to-month,NoPaperlessBilling,Electronic check,98.6,5581.05
3005-TYFRD,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,NoDependents,55,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Credit card (automatic),103.65,5676.65
8670-MEFCP,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,Dependents,36,PhoneService,MultipleLines,DSL,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Two year,PaperlessBilling,Credit card (automatic),92.9,3379.25
3079-BCHLN,NonChurning,Male,"NonSeniorCitizen
Senior",Partner,NoDependents,47,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,NoPaperlessBilling,Bank transfer (automatic),19.9,942.95
7777-UNYHB,NonChurning,Female,"NonSeniorCitizen
Senior",Partner,Dependents,12,PhoneService,NoMultipleLines,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,PaperlessBilling,Credit card (automatic),20.1,232.4
5597-GLBUC,Churning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,1,PhoneService,NoMultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,85.45,85.45
7278-CKDNC,NonChurning,Male,Senior,NoPartner,NoDependents,24,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,80.5,2088.45
2748-MYRVK,Churning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,63,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,OnlineBackup,NoDeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,One year,NoPaperlessBilling,Bank transfer (automatic),99.9,6137
8450-UYIBU,NonChurning,Female,Senior,NoPartner,NoDependents,35,NpPhoneService,No phone service,DSL,NpOnlineSecurity,NoOnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,39.85,1434.6
2969-VAPYH,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,67,PhoneService,NoMultipleLines,DSL,OnlineSecurity,OnlineBackup,NoDeviceProtection,TechSupport,NoStreamingTV,NoStreamingMovies,One year,NoPaperlessBilling,Credit card (automatic),60.5,3870
4822-YCXMX,Churning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,25,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,StreamingMovies,Month-to-month,PaperlessBilling,Electronic check,84.8,2043.45
7181-OQCUT,NonChurning,Male,"NonSeniorCitizen
Senior",NoPartner,NoDependents,21,PhoneService,MultipleLines,Fiber optic,OnlineSecurity,NoOnlineBackup,DeviceProtection,NoTechSupport,StreamingTV,StreamingMovies,Month-to-month,NoPaperlessBilling,Mailed check,103.85,2215
8474-UMLNT,NonChurning,Female,"NonSeniorCitizen
Senior",NoPartner,NoDependents,13,PhoneService,NoMultipleLines,DSL,OnlineSecurity,OnlineBackup,NoDeviceProtection,TechSupport,NoStreamingTV,StreamingMovies,Month-to-month,NoPaperlessBilling,Bank transfer (automatic),67.8,842.25
9821-POOTN,Churning,Male,"NonSeniorCitizen
Senior",Partner,NoDependents,35,PhoneService,MultipleLines,Fiber optic,NpOnlineSecurity,NoOnlineBackup,NoDeviceProtection,NoTechSupport,NoStreamingTV,NoStreamingMovies,Month-to-month,PaperlessBilling,Electronic check,75.2,2576.2
