movie_id,original_title,revenue,budget,popularity,actors_cnt,original_language,language_en,language_fr,language_es,language_de,language_ru,language_it,language_ja,release_date,release_year,release_month,release_week,release_weekday,runtime,runtime_intervals,runtime_cat,is_collection,keywords_cnt,crew_total_cnt,crew_writing_cnt,crew_directing_cnt,crew_art_cnt,crew_sound_cnt,crew_costume_makeup_cnt,crew_visual_effects_cnt,crew_production_cnt,crew_actors_cnt,crew_camera_cnt,crew_lighting_cnt,crew_editing_cnt,sw_genre_action,sw_genre_adventure,sw_genre_animation,sw_genre_comedy,sw_genre_crime,sw_genre_documentary,sw_genre_drama,sw_genre_family,sw_genre_fantasy,sw_genre_foreign,sw_genre_history,sw_genre_horror,sw_genre_music,sw_genre_mystery,sw_genre_romance,sw_genre_science_fiction,sw_genre_thriller,sw_genre_tv_movie,sw_genre_war,sw_genre_western,genres_total,actor0_avg_revenue,actor0_avg_revenue_5y,actor0_blockbusters,actor0_blockbusters_5y,actor0_movies,actor0_movies_5y,actor0_gender,actor1_avg_revenue,actor1_avg_revenue_5y,actor1_blockbusters,actor1_blockbusters_5y,actor1_movies,actor1_movies_5y,actor1_gender,actor2_avg_revenue,actor2_avg_revenue_5y,actor2_blockbusters,actor2_blockbusters_5y,actor2_movies,actor2_movies_5y,actor2_gender,all_directors_avg_revenue,all_directors_avg_blockbusters,all_directors_avg_revenue_5y,all_directors_avg_blockbusters_5y,all_producers_avg_revenue,all_producers_avg_blockbusters,all_producers_avg_revenue_5y,all_producers_avg_blockbusters_5y
3514,The Green Berets,NULL,7000000,9.391981,0,en,1,0,0,0,0,0,0,1968-07-04,1968,7,27,5,142,14,Long,0,2,14,1,3,3,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7900000,0,NULL,0,7900000,0,NULL,0
3515,The Work and the Glory,NULL,7500000,0.52757,0,en,1,0,0,0,0,0,0,2004-11-24,2004,11,48,4,110,11,Intermediate,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3516,Green Card,NULL,0,11.169488,0,en,1,0,0,0,0,0,0,1990-12-23,1990,12,52,1,108,11,Intermediate,0,4,12,1,1,1,1,0,0,6,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,114252193,2,NULL,0,NULL,NULL,NULL,NULL
3517,Thor: The Dark World,NULL,170000000,34.905447,0,en,1,0,0,0,0,0,0,2013-10-29,2013,10,44,3,112,11,Intermediate,1,10,40,6,1,10,1,0,0,13,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1055294589,5,939228759,4
3518,The Hurt Locker,NULL,15000000,9.403724,0,en,1,0,0,0,0,0,0,2008-10-10,2008,10,41,6,131,13,Long,0,14,28,1,2,2,8,0,0,7,0,3,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66464923,1,NULL,0,67637461,0,1933959.5,0
3519,Maps to the Stars,NULL,0,9.431879,0,en,1,0,0,0,0,0,0,2014-05-21,2014,5,21,4,112,11,Intermediate,0,13,47,1,2,9,6,0,0,10,0,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23633258,0,NULL,0,471028.5,0,471028.5,0
3520,The Pom Pom Girls,NULL,0,1.318752,0,en,1,0,0,0,0,0,0,1976-05-01,1976,5,18,7,89,9,Short,0,4,10,3,2,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70223699,1,240978,0,NULL,NULL,NULL,NULL
3521,13 Tzameti,NULL,0,2.38476,0,fr,0,1,0,0,0,0,0,2005-09-01,2005,9,36,5,93,9,Intermediate,0,8,8,1,1,1,1,0,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3317662,0,NULL,0,NULL,NULL,NULL,NULL
3522,Can't Buy Me Love,NULL,1800000,9.104462,0,en,1,0,0,0,0,0,0,1987-08-14,1987,8,33,6,94,9,Intermediate,0,0,9,2,1,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13735409,0,NULL,0,50888000,0,NULL,0
3523,A River Runs Through It,NULL,0,12.583826,0,en,1,0,0,0,0,0,0,1992-10-09,1992,10,41,6,123,12,Long,0,9,22,2,1,3,1,0,0,7,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76259416,1,NULL,0,70782388.5,1,NULL,0
3524,Gattaca,NULL,36000000,12.89312,0,en,1,0,0,0,0,0,0,1997-09-07,1997,9,37,1,106,11,Intermediate,0,18,41,1,1,7,8,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31821837,0,31821837,0,62335551.3,4,35716676,0
3525,Planet 51,NULL,70000000,10.44244,0,en,1,0,0,0,0,0,0,2009-11-19,2009,11,47,5,91,9,Intermediate,0,7,15,5,3,1,2,0,0,2,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3526,The Emerald Forest,NULL,0,19.520733,0,en,1,0,0,0,0,0,0,1985-06-26,1985,6,26,4,114,11,Intermediate,0,9,19,1,1,3,2,0,0,8,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34967437,0,NULL,0,34967437,0,NULL,0
3527,Greedy,NULL,0,9.426784,0,en,1,0,0,0,0,0,0,1994-03-04,1994,3,10,6,113,11,Intermediate,0,10,9,2,1,0,1,0,0,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52086421,1,NULL,0,125250751,12,115251205,2
3528,Honky Tonk Freeway,NULL,24000000,0.420615,0,en,1,0,0,0,0,0,0,1981-08-21,1981,8,34,6,107,11,Intermediate,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24362772,0,NULL,0,NULL,NULL,NULL,NULL
3529,The Curious Case of Benjamin Button,NULL,150000000,17.934821,0,en,1,0,0,0,0,0,0,2008-11-24,2008,11,48,2,166,17,Long,0,6,155,2,3,36,12,0,0,8,0,3,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,178685894,4,369330363,1,225148763,4,369330363,0
3530,Pirates,NULL,40000000,3.916952,0,en,1,0,0,0,0,0,0,1986-05-08,1986,5,19,5,124,12,Long,0,5,10,3,1,0,1,0,0,2,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17629116,0,NULL,0,12053262,0,NULL,0
3531,True Romance,NULL,12500000,17.189328,0,en,1,0,0,0,0,0,0,1993-09-09,1993,9,37,5,120,12,Long,0,11,39,2,2,4,4,0,0,19,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,157894669,3,NULL,0,142832243,3,277465795.5,0
3532,Close Encounters of the Third Kind,NULL,20000000,10.610446,0,en,1,0,0,0,0,0,0,1977-11-16,1977,11,47,4,135,14,Long,0,19,32,5,2,4,4,0,0,8,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,417390523,10,165478348,1,27297451,0,NULL,0
3533,Bandslam,NULL,20000000,5.757056,0,en,1,0,0,0,0,0,0,2009-08-06,2009,8,32,5,111,11,Intermediate,0,5,17,4,1,3,0,0,0,6,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,227481551,1,52425855,0
3534,Taxi Driver,NULL,1300000,14.092713,0,en,1,0,0,0,0,0,0,1976-02-07,1976,2,6,7,114,11,Intermediate,0,11,46,1,5,2,8,0,0,7,0,6,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49841773,2,NULL,0,27297451,0,NULL,0
3535,Who Framed Roger Rabbit,NULL,70000000,16.78596,0,en,1,0,0,0,0,0,0,1988-06-21,1988,6,26,3,104,10,Intermediate,0,12,22,3,2,2,1,0,0,6,0,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,213047793,4,NULL,0,326153755.5,3,758539785,0
3536,??????,NULL,10000000,5.42046,0,ru,0,0,0,0,1,0,0,2016-04-21,2016,4,17,5,138,14,Long,0,0,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3537,16 Blocks,NULL,55000000,11.887779,0,en,1,0,0,0,0,0,0,2006-03-01,2006,3,9,4,105,11,Intermediate,0,4,13,2,1,2,1,0,0,4,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66322376,1,NULL,0,111215867.3,3,147281485.3,1
3538,Chinatown,NULL,6000000,12.29227,0,en,1,0,0,0,0,0,0,1974-06-20,1974,6,25,5,130,13,Long,0,11,16,1,1,3,3,0,0,4,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,17629116,0,NULL,0,53764305,1,NULL,0
3539,The Gambler,NULL,25000000,8.728556,0,en,1,0,0,0,0,0,0,2014-12-25,2014,12,52,5,111,11,Intermediate,1,6,21,2,1,3,3,0,0,9,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,88631014.2,2,79257731,0
3540,Yu-Gi-Oh! The Movie,NULL,20000000,5.946085,0,en,1,0,0,0,0,0,0,2004-08-13,2004,8,33,6,90,9,Intermediate,0,5,11,3,1,0,3,0,0,4,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3541,The Texas Chainsaw Massacre 2,NULL,4700000,9.501011,0,en,1,0,0,0,0,0,0,1986-08-22,1986,8,34,6,101,10,Intermediate,0,5,11,2,1,0,4,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15018829.5,0,NULL,0
3542,The Two Jakes,NULL,19000000,4.476578,0,en,1,0,0,0,0,0,0,1990-08-10,1990,8,32,6,138,14,Long,0,2,8,1,1,0,1,0,0,3,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53764305,1,NULL,0
3543,????? ?? Vegas,NULL,0,1.125635,0,en,1,0,0,0,0,0,0,2013-01-24,2013,1,4,5,92,9,Intermediate,0,6,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3544,Crocodile Dundee in Los Angeles,NULL,21150000,6.640385,0,en,1,0,0,0,0,0,0,2001-04-12,2001,4,15,5,92,9,Intermediate,0,4,14,2,1,0,1,0,0,7,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,59613462,1,NULL,0,7175592,0,NULL,0
3545,A Perfect Man,NULL,5000000,1.740242,0,en,1,0,0,0,0,0,0,2013-11-01,2013,11,44,6,95,10,Intermediate,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3546,Rob the Mob,NULL,0,7.731183,0,en,1,0,0,0,0,0,0,2014-03-21,2014,3,12,6,104,10,Intermediate,0,5,39,1,1,4,7,0,0,5,0,3,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,284336490,2,NULL,0
3547,Over the Hedge,NULL,80000000,9.382953,0,en,1,0,0,0,0,0,0,2006-04-22,2006,4,16,7,83,8,Short,0,14,13,7,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3548,Monsters vs Aliens,NULL,175000000,14.243634,0,en,1,0,0,0,0,0,0,2009-03-19,2009,3,12,5,94,9,Intermediate,0,3,11,5,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3549,My Beautiful Laundrette,NULL,860000,2.793003,0,en,1,0,0,0,0,0,0,1985-09-07,1985,9,36,7,97,10,Intermediate,0,8,18,1,1,2,1,0,0,3,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,86143541,1,48902953,0,47127341.5,6,115996236,2
3550,The Alamo,NULL,145000000,12.240901,0,en,1,0,0,0,0,0,0,2004-04-07,2004,4,15,4,137,14,Long,0,5,145,4,4,24,20,0,0,15,0,11,5,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,136941124.5,5,156921009,1
3551,Jerry Maguire,NULL,50000000,11.807601,0,en,1,0,0,0,0,0,0,1996-12-06,1996,12,49,6,139,14,Long,0,4,9,1,1,0,0,0,0,5,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66122250,1,26250020,0,138998546.8,1,21285772,0
3552,Wrong Turn,NULL,12600000,14.079718,0,en,1,0,0,0,0,0,0,2003-05-30,2003,5,22,6,84,8,Short,0,3,100,2,5,11,17,0,0,20,0,8,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,147251627.5,4,172154319,2
3553,The Purge,NULL,3000000,23.207663,0,en,1,0,0,0,0,0,0,2013-05-31,2013,5,22,6,86,9,Short,0,6,11,1,1,1,1,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,108782847,1,108782847,1,91857639.4,3,84262449.6,2
3554,Conan the Barbarian,NULL,90000000,10.949076,0,en,1,0,0,0,0,0,0,2011-08-17,2011,8,34,4,113,11,Intermediate,0,14,118,4,4,18,11,0,0,14,0,7,2,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,129707038.6,1,182363460.8,1
3555,Dr. Dolittle 2,NULL,70000000,7.906683,0,en,1,0,0,0,0,0,0,2001-06-22,2001,6,25,6,87,9,Short,0,5,74,1,3,15,13,0,0,14,0,7,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,122570731,2,19985196,0,152390013.5,4,101134059,0
3556,3 Days to Kill,NULL,28000000,17.861119,0,en,1,0,0,0,0,0,0,2014-02-14,2014,2,7,6,113,11,Intermediate,0,3,48,3,1,6,9,0,0,10,0,1,1,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,156974557,1,NULL,0,36907957.8,0,45290414.5,0
3557,Canadian Bacon,NULL,11000000,5.391556,0,en,1,0,0,0,0,0,0,1995-06-08,1995,6,23,5,91,9,Intermediate,0,0,12,1,1,3,2,0,0,1,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3558,Grown Ups 2,NULL,80000000,9.411725,0,en,1,0,0,0,0,0,0,2013-07-11,2013,7,28,5,100,10,Intermediate,0,0,17,5,1,3,1,0,0,4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21061669,0,NULL,0,152764315.5,6,136894453.5,2
3559,Jobs,NULL,12000000,14.294019,0,en,1,0,0,0,0,0,0,2013-08-16,2013,8,33,6,128,13,Long,0,6,10,1,1,2,1,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3560,???0,NULL,0,1.719225,0,ja,0,0,0,0,0,0,1,2013-12-20,2013,12,51,6,144,14,Long,0,2,20,3,2,2,2,0,0,6,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,58057359,1,83061158,1,77000000,1,77000000,1
3561,Old Dogs,NULL,35000000,9.52295,0,en,1,0,0,0,0,0,0,2009-11-24,2009,11,48,3,88,9,Short,0,7,89,2,2,9,15,0,0,13,0,11,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,243690490,2,233755553,1,116885338.3,2,12314651,0
3562,The Guest,NULL,5000000,6.441964,0,en,1,0,0,0,0,0,0,2014-09-17,2014,9,38,4,99,10,Intermediate,0,7,38,1,3,5,7,0,0,8,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4823059,0,21833,0,11485244,0,NULL,0
3563,Night of the Demons,NULL,1200000,6.942907,0,en,1,0,0,0,0,0,0,1988-10-14,1988,10,42,6,90,9,Intermediate,0,4,9,1,1,2,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,168180,0,NULL,0,NULL,NULL,NULL,NULL
3564,Días de fútbol,NULL,0,1.211616,0,es,0,0,1,0,0,0,0,2003-09-19,2003,9,38,6,113,11,Intermediate,0,5,31,3,2,2,5,0,0,7,0,3,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,101637062,1,NULL,0
3565,Kismat Konnection,NULL,4180000,1.506777,0,hi,0,0,0,0,0,0,0,2008-07-18,2008,7,29,6,153,15,Long,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
3566,On Her Majesty's Secret Service,NULL,6500000,9.356264,0,en,1,0,0,0,0,0,0,1969-12-12,1969,12,50,6,142,14,Long,0,22,13,2,1,3,1,0,0,3,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,131706473.3,4,NULL,0
